LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,atraso_medio,media_faturas,media_pagamento,default
200000,2,1,2,38,-0.8333333333333334,41303.5,17728.0,0
320000,2,2,1,44,-2.0,1641.1666666666667,1826.8333333333333,0
180000,2,3,2,45,0.3333333333333333,72733.83333333333,2940.8333333333335,0
60000,2,2,1,40,0.3333333333333333,45416.0,2066.6666666666665,0
360000,2,3,1,40,0.0,33632.333333333336,7004.166666666667,0
30000,2,2,2,46,1.0,23738.666666666668,1933.3333333333333,1
130000,2,2,1,35,0.0,110769.83333333333,4623.166666666667,0
80000,2,2,1,35,0.6666666666666666,1634.8333333333333,1152.8333333333333,0
230000,2,2,1,40,0.0,42908.333333333336,2796.6666666666665,0
210000,2,2,1,36,-0.16666666666666666,5267.833333333333,2563.8333333333335,0
270000,2,3,1,35,-0.5,74797.5,29492.5,0
280000,2,2,2,37,0.0,178265.0,7750.0,0
50000,2,2,1,36,0.0,30458.5,1333.6666666666667,0
360000,2,2,1,38,-1.1666666666666667,923.8333333333334,926.6666666666666,0
470000,2,1,1,37,-1.8333333333333333,154.0,5599.5,0
230000,2,1,1,42,-1.5,9618.833333333334,8607.833333333334,0
80000,2,2,1,47,0.3333333333333333,66439.83333333333,2711.5,1
200000,2,1,2,29,-1.0,2427.1666666666665,2305.5,0
200000,2,2,1,32,0.0,146321.5,5505.5,0
50000,2,3,2,30,0.0,22575.833333333332,1511.8333333333333,0
20000,2,2,1,33,0.0,6909.666666666667,752.3333333333334,0
50000,2,2,1,41,0.0,11718.833333333334,783.3333333333334,0
110000,2,2,1,31,0.0,554.6666666666666,346.6666666666667,1
280000,2,2,2,46,0.6666666666666666,80554.66666666667,22666.666666666668,0
160000,2,1,2,32,-1.0,4935.666666666667,3491.0,0
320000,2,2,1,35,-0.6666666666666666,11183.166666666666,8249.166666666666,1
300000,2,1,2,30,-0.5,798.0,899.3333333333334,1
300000,2,2,2,30,-0.8333333333333334,29492.166666666668,8718.5,1
100000,2,2,2,31,0.3333333333333333,84920.16666666667,3976.3333333333335,0
100000,2,2,1,39,-2.0,314.0,0.0,0
110000,2,2,1,33,0.0,22980.166666666668,3110.6666666666665,0
400000,2,2,1,39,-2.0,17245.5,10465.833333333334,0
20000,2,2,1,35,0.0,14279.833333333334,1897.3333333333333,0
50000,2,1,2,27,2.1666666666666665,12312.833333333334,583.3333333333334,1
310000,2,1,2,28,0.0,250548.33333333334,11901.666666666666,0
80000,2,2,2,44,0.0,74230.33333333333,3217.5,0
120000,2,3,1,43,0.0,103228.5,4011.0,0
200000,2,1,1,39,-0.6666666666666666,6682.833333333333,4858.333333333333,0
100000,2,2,1,44,-1.0,2659.0,1120.6666666666667,0
210000,2,2,2,37,0.0,182842.83333333334,10402.666666666666,0
60000,2,1,1,33,-0.6666666666666666,4953.666666666667,2825.0,0
130000,2,2,1,38,-1.0,1509.6666666666667,3079.1666666666665,0
150000,2,3,2,33,-1.1666666666666667,12898.166666666666,12738.333333333334,0
220000,2,2,1,44,0.6666666666666666,175810.0,5261.666666666667,0
140000,2,2,1,40,0.0,101426.5,5600.0,0
50000,2,2,2,31,0.0,53758.0,2207.8333333333335,0
90000,2,3,1,41,0.0,4871.166666666667,3133.3333333333335,0
500000,2,1,2,37,0.0,24913.333333333332,3131.6666666666665,0
300000,2,3,1,28,-1.0,390.0,390.0,1
260000,2,1,1,40,-1.0,51395.5,42343.666666666664,0
130000,2,3,1,42,-0.8333333333333334,20407.166666666668,10182.0,1
200000,2,1,2,28,-1.0,4779.5,3852.5,0
290000,2,2,2,29,0.0,8636.333333333334,1072.1666666666667,0
650000,2,1,2,29,-0.3333333333333333,5864.833333333333,2833.3333333333335,0
230000,2,1,2,27,-0.3333333333333333,6849.166666666667,4968.833333333333,0
230000,2,1,1,30,0.3333333333333333,60103.833333333336,2282.0,1
200000,2,2,2,31,0.0,203325.33333333334,7898.666666666667,0
400000,2,2,2,32,0.0,207489.33333333334,5114.166666666667,0
490000,2,2,1,30,0.0,200835.16666666666,9269.0,0
360000,2,1,2,30,-2.0,0.0,0.0,0
230000,2,1,2,33,-2.0,4907.5,3929.3333333333335,0
290000,2,2,2,34,0.0,269085.6666666667,10036.666666666666,0
200000,2,1,2,34,-1.5,0.0,2833.3333333333335,0
360000,2,2,1,34,-0.16666666666666666,19080.333333333332,3930.0,0
10000,2,3,1,42,1.3333333333333333,7443.0,729.0,1
180000,2,2,2,33,-2.0,9435.166666666666,8678.166666666666,0
230000,2,3,1,47,-1.0,5004.0,3970.6666666666665,0
340000,2,1,2,35,-2.0,2840.3333333333335,30253.833333333332,0
170000,2,3,1,44,-0.16666666666666666,123899.33333333333,22456.166666666668,0
50000,2,3,2,42,0.0,38914.5,1442.6666666666667,0
170000,2,2,1,37,-0.16666666666666666,145383.33333333334,6668.5,0
160000,2,2,1,49,0.3333333333333333,22217.833333333332,1989.8333333333333,0
280000,2,3,1,46,0.0,93288.0,5128.0,0
140000,2,2,2,38,0.0,119855.16666666667,4285.666666666667,0
520000,2,1,1,43,0.0,135891.66666666666,20622.5,0
140000,2,2,2,29,0.0,43904.833333333336,22734.833333333332,0
130000,2,1,2,26,-2.0,236.33333333333334,409.3333333333333,0
100000,2,1,2,27,0.0,65475.166666666664,4070.8333333333335,0
50000,2,3,1,27,0.6666666666666666,33909.333333333336,5664.166666666667,1
130000,2,2,2,27,-1.5,0.0,0.0,1
200000,2,1,1,39,-1.0,10329.333333333334,6762.833333333333,0
280000,2,1,2,28,0.0,3085.3333333333335,2176.6666666666665,0
240000,2,1,2,29,-2.0,59668.5,57176.333333333336,0
90000,2,1,1,29,2.0,50010.166666666664,7333.333333333333,0
250000,2,1,2,29,0.0,84806.33333333333,8166.666666666667,0
210000,2,1,2,29,-0.6666666666666666,1514.8333333333333,1273.8333333333333,0
90000,2,2,1,30,-2.0,0.0,0.0,0
180000,2,5,2,30,-2.0,0.0,0.0,0
500000,2,5,1,32,-0.3333333333333333,41887.0,6766.166666666667,0
240000,2,1,1,32,-2.0,2976.3333333333335,2570.0,0
50000,2,2,2,31,0.3333333333333333,24649.666666666668,1447.3333333333333,0
400000,2,1,2,32,0.0,49368.0,1847.6666666666667,0
230000,2,1,2,33,0.16666666666666666,7425.166666666667,5083.333333333333,1
400000,2,3,2,31,0.5,60373.833333333336,10837.666666666666,0
80000,2,2,1,35,-1.5,0.0,0.0,0
160000,2,2,2,37,-1.1666666666666667,2794.8333333333335,1539.6666666666667,0
430000,2,1,1,38,-1.0,-259.0,3000.0,0
90000,2,2,1,34,0.3333333333333333,4237.0,1616.3333333333333,0
80000,2,3,1,35,0.0,42871.833333333336,1594.5,0
210000,2,2,2,36,-1.0,4511.166666666667,2782.6666666666665,0
310000,2,2,1,46,-2.0,19010.833333333332,7784.333333333333,0
500000,2,2,1,39,-1.1666666666666667,2296.3333333333335,344.3333333333333,0
70000,2,3,2,38,0.0,24277.5,1333.3333333333333,0
20000,2,2,1,36,1.8333333333333333,18176.0,1200.0,0
210000,2,2,1,44,-2.0,683.0,683.0,1
170000,2,3,1,40,0.0,150477.5,6183.333333333333,0
390000,2,1,2,38,-0.6666666666666666,8632.5,5563.0,0
320000,2,2,1,43,0.3333333333333333,376849.1666666667,8959.833333333334,1
50000,2,2,1,37,0.0,38772.666666666664,2943.3333333333335,0
100000,2,3,1,36,0.3333333333333333,100123.16666666667,9366.666666666666,0
220000,2,1,1,39,-1.0,5715.333333333333,5838.333333333333,0
300000,2,1,1,38,-0.16666666666666666,17242.833333333332,925.8333333333334,0
160000,2,2,1,40,-1.6666666666666667,1017.0,0.0,0
200000,2,3,1,45,-0.16666666666666666,33540.5,3302.5,0
240000,2,1,1,43,-1.0,15265.0,16297.5,0
90000,2,1,2,27,0.6666666666666666,29549.666666666668,1433.3333333333333,1
50000,2,2,1,46,-1.0,7712.166666666667,5388.333333333333,0
210000,2,1,1,46,-2.0,305.6666666666667,305.8333333333333,0
290000,2,2,1,33,-0.5,-20913.333333333332,51276.833333333336,0
160000,2,2,2,37,2.0,148683.16666666666,6068.5,0
200000,2,1,1,31,-0.6666666666666666,7564.833333333333,3809.1666666666665,0
260000,2,2,1,37,0.0,179291.83333333334,6072.166666666667,0
30000,2,3,1,47,0.3333333333333333,28667.666666666668,1478.6666666666667,0
230000,2,2,2,36,-2.0,259.8333333333333,736.6666666666666,0
220000,2,3,2,39,0.0,159217.33333333334,5593.833333333333,0
140000,2,1,2,27,-0.8333333333333334,6382.666666666667,5486.333333333333,0
80000,2,2,1,38,0.0,44061.666666666664,2016.6666666666667,0
450000,2,1,1,49,-0.5,6056.333333333333,4111.0,0
160000,2,2,1,45,0.0,74427.66666666667,14592.166666666666,0
100000,2,1,1,27,0.5,76468.83333333333,2402.0,1
250000,2,2,1,39,-1.0,3500.1666666666665,2155.3333333333335,0
80000,2,2,1,38,-1.8333333333333333,65.0,65.0,0
180000,2,1,2,35,-2.0,3779.0,2709.3333333333335,0
720000,2,2,2,38,-1.5,2999.5,2237.1666666666665,0
180000,2,2,1,27,0.0,3015.6666666666665,539.1666666666666,0
230000,2,1,1,32,-2.0,1353.5,891.1666666666666,0
200000,2,2,2,32,-1.5,0.0,0.0,0
80000,2,2,1,36,0.0,77105.5,3516.6666666666665,0
100000,2,2,1,30,-0.5,80614.33333333333,15766.333333333334,0
200000,2,1,2,30,0.0,38498.833333333336,1600.5,0
200000,2,3,1,32,0.0,139565.0,5732.5,1
50000,2,2,1,30,-0.16666666666666666,14074.833333333334,9366.666666666666,0
380000,2,1,1,36,-0.6666666666666666,36971.666666666664,36127.833333333336,1
250000,2,2,1,41,0.0,191066.66666666666,7416.333333333333,0
220000,2,2,2,47,-1.5,9934.833333333334,9684.166666666666,0
70000,2,2,2,33,0.3333333333333333,59871.0,2238.1666666666665,0
10000,2,2,1,40,-0.16666666666666666,4668.666666666667,1018.6666666666666,0
60000,2,2,2,35,-0.3333333333333333,9815.0,9891.0,0
200000,2,3,1,44,-1.5,0.0,0.0,1
200000,2,2,1,30,-1.0,7028.666666666667,174.66666666666666,0
300000,2,1,2,48,-2.0,0.0,0.0,0
260000,2,3,2,36,0.0,116556.33333333333,4078.8333333333335,0
130000,2,3,1,44,-1.0,2621.5,2770.3333333333335,0
30000,2,2,1,29,1.0,27784.333333333332,1216.6666666666667,0
170000,2,1,1,30,0.6666666666666666,167907.66666666666,7202.666666666667,1
210000,2,2,1,29,-2.0,4103.833333333333,5429.0,0
50000,2,3,2,44,0.0,35599.166666666664,2238.8333333333335,0
600000,2,1,2,36,-2.0,18940.833333333332,19738.333333333332,0
180000,2,3,1,37,0.0,116511.5,3905.5,0
100000,2,1,2,29,2.0,60036.166666666664,2783.3333333333335,1
210000,2,1,1,46,-2.0,1970.0,1360.5,0
150000,2,2,1,37,-1.0,2485.6666666666665,2006.6666666666667,0
360000,2,3,2,30,-0.3333333333333333,15748.666666666666,8592.333333333334,0
330000,2,1,1,32,0.0,135287.16666666666,4890.5,0
300000,2,2,2,43,-1.0,272.5,189.33333333333334,0
250000,2,1,2,42,-0.3333333333333333,43111.833333333336,23362.666666666668,0
230000,2,2,1,48,0.0,269975.1666666667,14141.666666666666,0
20000,2,3,2,47,-0.16666666666666666,962.6666666666666,325.0,0
210000,2,1,1,35,-2.0,1012.5,700.8333333333334,0
80000,2,2,2,36,1.0,81368.83333333333,3800.6666666666665,1
250000,2,1,2,39,0.5,19415.166666666668,16158.333333333334,0
50000,2,2,1,34,2.3333333333333335,46734.5,1666.6666666666667,1
200000,2,5,1,42,0.0,80625.5,2401.6666666666665,0
290000,2,3,2,35,0.0,169960.66666666666,6516.666666666667,0
310000,2,3,1,43,0.0,6419.333333333333,908.1666666666666,0
270000,2,1,2,28,0.5,71318.0,7500.666666666667,0
200000,2,1,2,33,-2.0,109.0,61.5,0
290000,2,2,1,32,0.0,132063.5,4775.166666666667,0
220000,2,2,2,29,0.0,139411.66666666666,6393.5,0
500000,2,1,1,35,-1.0,10231.5,9774.0,1
370000,2,3,2,31,-0.5,14242.0,15634.333333333334,0
100000,2,2,1,44,-0.6666666666666666,-2596.8333333333335,3108.0,0
210000,2,1,1,44,0.0,111911.5,4583.333333333333,0
310000,2,3,2,38,-1.1666666666666667,12323.166666666666,9255.833333333334,0
200000,2,2,1,27,0.0,164378.16666666666,6304.166666666667,0
110000,2,1,2,28,0.0,34252.666666666664,566.6666666666666,1
130000,2,2,1,30,0.0,33593.5,1866.6666666666667,0
130000,2,1,2,34,0.0,34120.166666666664,3333.3333333333335,0
80000,2,2,1,35,0.8333333333333334,61144.666666666664,2038.0,1
30000,2,1,1,47,1.0,28262.166666666668,1533.3333333333333,1
50000,2,1,1,39,-0.8333333333333334,2905.3333333333335,2905.3333333333335,0
160000,2,2,1,30,0.6666666666666666,135253.66666666666,3458.0,1
80000,2,2,1,45,0.0,69375.33333333333,2542.3333333333335,0
100000,2,2,2,37,-1.3333333333333333,195.0,130.0,0
10000,2,2,2,46,1.5,3885.8333333333335,716.6666666666666,1
90000,2,2,1,30,-0.6666666666666666,3840.8333333333335,1794.0,0
360000,2,2,1,38,0.0,44826.5,2120.5,0
670000,2,1,1,43,0.0,57641.166666666664,10053.833333333334,0
150000,2,3,2,28,-2.0,0.0,0.0,0
150000,2,1,2,28,0.0,13521.0,1816.6666666666667,0
230000,2,1,1,35,-1.3333333333333333,3818.1666666666665,0.0,0
230000,2,2,1,30,-0.8333333333333334,1738.8333333333333,740.8333333333334,0
120000,2,2,2,33,0.0,114375.83333333333,4353.333333333333,0
170000,2,1,1,33,-0.6666666666666666,800.6666666666666,581.0,0
200000,2,2,1,35,0.16666666666666666,10813.333333333334,1511.6666666666667,0
450000,2,2,1,38,-2.0,390.0,455.0,1
200000,2,1,2,32,-0.8333333333333334,6524.333333333333,5791.833333333333,0
310000,2,2,1,33,0.0,71473.66666666667,2514.1666666666665,0
50000,2,1,2,30,-2.0,345.0,345.0,0
140000,2,2,1,36,0.0,4272.5,3181.8333333333335,1
250000,2,1,2,37,-1.0,4967.166666666667,15224.0,0
310000,2,1,2,31,0.0,156852.16666666666,6918.666666666667,0
80000,2,1,2,31,0.0,64348.833333333336,2509.0,0
200000,2,2,1,29,-2.0,7289.666666666667,7305.166666666667,1
90000,2,3,1,47,0.0,64444.5,3610.1666666666665,0
160000,2,3,1,45,-2.0,3125.6666666666665,2997.5,0
180000,2,1,2,27,-0.8333333333333334,523.3333333333334,523.3333333333334,0
310000,2,2,1,33,0.0,77309.16666666667,3034.1666666666665,0
280000,2,4,2,29,-0.6666666666666666,2912.5,916.6666666666666,0
90000,2,2,2,43,0.3333333333333333,21233.166666666668,4166.666666666667,0
210000,2,2,2,39,0.0,203073.66666666666,7319.333333333333,0
200000,2,1,2,27,-1.3333333333333333,39.166666666666664,16.833333333333332,0
70000,2,2,1,48,0.0,21540.5,1416.6666666666667,0
320000,2,2,2,31,-2.0,3240.1666666666665,2639.8333333333335,0
210000,2,1,2,33,-2.0,287.1666666666667,0.0,0
130000,2,1,2,27,0.0,35155.666666666664,2833.3333333333335,0
80000,2,2,1,27,-1.1666666666666667,260.0,260.0,0
370000,2,2,1,47,-1.8333333333333333,3152.5,9099.333333333334,0
180000,2,3,1,36,-0.16666666666666666,52990.666666666664,21994.166666666668,0
310000,2,1,1,43,0.0,65601.16666666667,4836.333333333333,0
280000,2,2,2,27,-1.0,733.1666666666666,832.8333333333334,0
150000,2,2,1,27,-0.3333333333333333,116109.66666666667,29358.0,0
180000,2,1,1,29,0.5,39030.0,2983.3333333333335,0
140000,2,1,2,31,-1.0,3493.5,2445.0,0
430000,2,1,2,34,-0.5,5314.833333333333,4636.5,0
360000,2,1,2,37,-2.0,53966.666666666664,55436.0,0
240000,2,1,1,42,-0.3333333333333333,3985.8333333333335,4070.1666666666665,0
140000,2,2,2,30,1.1666666666666667,1454.8333333333333,245.66666666666666,1
200000,2,1,1,34,0.0,20085.333333333332,19521.666666666668,0
80000,2,2,1,37,0.0,72381.66666666667,2712.1666666666665,1
100000,2,2,2,38,0.0,73450.16666666667,2442.8333333333335,0
210000,2,1,1,40,-1.0,409.3333333333333,527.6666666666666,0
250000,2,2,1,37,-0.8333333333333334,5212.833333333333,5212.833333333333,0
50000,2,3,1,38,0.0,34551.666666666664,2736.6666666666665,0
400000,2,1,1,28,-0.8333333333333334,4048.0,2815.8333333333335,0
150000,2,2,2,37,0.0,6169.333333333333,2850.5,0
280000,2,2,2,39,0.0,113995.33333333333,4359.333333333333,0
100000,2,2,1,29,-2.0,0.0,0.0,0
610000,2,1,2,38,0.0,548854.3333333334,19294.0,0
120000,2,2,2,30,0.0,119510.66666666667,5158.0,0
180000,2,2,2,44,0.0,24521.0,1417.0,0
270000,2,3,1,47,-0.16666666666666666,82.0,41.0,1
110000,2,3,1,36,0.0,76466.33333333333,3758.8333333333335,0
90000,2,3,1,40,0.0,75938.33333333333,2875.6666666666665,0
120000,2,1,2,48,-0.5,54884.666666666664,11966.666666666666,0
50000,2,3,1,35,2.1666666666666665,50568.833333333336,1652.8333333333333,1
160000,2,3,2,32,-1.0,3119.8333333333335,4676.5,1
500000,2,2,1,48,0.0,60697.166666666664,2690.1666666666665,0
440000,2,2,2,28,0.0,350059.6666666667,14244.0,0
330000,2,2,1,31,-0.8333333333333334,1432.6666666666667,1236.1666666666667,0
200000,2,2,2,33,0.0,68573.16666666667,2710.8333333333335,0
250000,2,2,2,33,0.0,155133.66666666666,6216.666666666667,0
140000,2,2,1,37,0.0,35549.0,4333.333333333333,0
260000,2,1,1,36,0.0,182373.5,14166.666666666666,0
60000,2,1,1,45,0.8333333333333334,41538.5,1266.6666666666667,1
500000,2,1,1,37,0.0,371594.5,10676.5,0
130000,2,2,2,30,0.0,95290.83333333333,3674.0,0
80000,2,2,1,30,1.1666666666666667,61086.5,2133.3333333333335,1
150000,2,2,2,44,0.0,41959.166666666664,2294.0,0
120000,2,1,1,31,-1.0,5287.666666666667,5372.666666666667,0
90000,2,1,2,31,-1.5,0.0,0.0,0
210000,2,1,0,31,-0.5,55831.666666666664,21194.833333333332,0
280000,2,1,1,45,-2.0,20713.333333333332,19263.833333333332,0
240000,2,1,2,28,-2.0,-1096.0,303.8333333333333,0
230000,2,2,2,29,-1.1666666666666667,1544.1666666666667,1662.1666666666667,0
30000,2,2,1,29,-0.16666666666666666,23968.0,3721.3333333333335,0
60000,2,2,1,29,0.0,43766.166666666664,5974.5,0
360000,2,1,1,30,-0.8333333333333334,8749.333333333334,5464.0,0
90000,2,1,2,33,0.0,58767.333333333336,2737.1666666666665,0
180000,2,1,1,33,-1.0,2081.5,1569.0,0
10000,2,3,1,33,-1.5,0.0,0.0,0
210000,2,1,1,34,-1.3333333333333333,639.8333333333334,223.0,1
30000,2,1,1,34,-2.0,3763.3333333333335,3550.8333333333335,0
200000,2,1,2,34,-0.6666666666666666,4660.166666666667,2709.0,0
90000,2,2,1,32,0.0,77202.0,2940.6666666666665,0
50000,2,3,1,44,0.0,47750.0,1835.1666666666667,0
30000,2,2,1,46,0.5,25575.333333333332,706.8333333333334,0
220000,2,1,2,35,-1.0,5916.166666666667,5560.0,0
500000,2,2,1,46,-0.3333333333333333,46160.166666666664,20091.833333333332,0
60000,2,3,1,47,0.0,36575.0,1610.8333333333333,0
110000,2,2,1,41,0.0,78449.16666666667,5344.333333333333,0
360000,2,3,1,43,-1.6666666666666667,1199.3333333333333,757.0,1
30000,2,3,2,42,0.3333333333333333,24957.5,1419.5,0
300000,2,2,1,38,-2.0,0.0,0.0,0
490000,2,1,1,36,-2.0,5359.333333333333,5920.666666666667,0
210000,2,1,1,36,-0.6666666666666666,8486.166666666666,8156.333333333333,0
280000,2,1,1,37,-0.6666666666666666,717.0,446.6666666666667,0
60000,2,2,1,36,1.5,3039.0,516.6666666666666,0
490000,2,2,1,38,-2.0,236.5,403.1666666666667,0
50000,2,3,1,45,0.0,6252.833333333333,687.5,1
200000,2,2,1,35,-1.5,0.0,477.5,0
70000,2,1,2,43,1.5,53566.5,1919.5,0
260000,2,2,2,29,0.0,9441.5,3337.8333333333335,0
460000,2,2,1,40,0.0,120287.0,4100.666666666667,0
200000,2,3,1,41,-0.5,2108.8333333333335,1334.5,0
320000,2,2,1,42,-1.6666666666666667,1357.3333333333333,0.0,1
230000,2,3,3,48,0.0,55561.5,6199.5,0
350000,2,1,1,30,0.0,46365.333333333336,7243.0,0
230000,2,1,1,31,0.0,12793.666666666666,1236.3333333333333,0
20000,2,3,2,47,0.5,18320.0,1500.0,1
230000,2,2,1,43,0.0,43568.0,2043.1666666666667,0
80000,2,2,1,35,-0.6666666666666666,6014.0,1539.0,0
110000,2,2,1,40,0.0,93065.16666666667,16239.666666666666,0
360000,2,1,1,30,-1.3333333333333333,970.5,988.3333333333334,0
80000,2,2,2,34,-0.6666666666666666,1058.3333333333333,853.5,0
350000,2,2,1,35,-0.5,586.3333333333334,443.0,1
70000,2,2,1,47,-0.3333333333333333,64350.666666666664,4707.833333333333,0
360000,2,3,2,29,-0.6666666666666666,5773.5,4106.666666666667,0
240000,2,1,1,32,2.0,221345.16666666666,8000.0,1
80000,2,2,2,34,0.0,41211.666666666664,1487.1666666666667,0
140000,2,2,2,29,0.3333333333333333,64548.0,3184.3333333333335,0
50000,2,1,2,33,0.5,42927.833333333336,13137.166666666666,1
130000,2,3,2,35,0.0,7508.0,1500.0,0
160000,2,2,2,44,0.0,132057.16666666666,24166.666666666668,0
160000,2,2,1,42,-0.6666666666666666,57.666666666666664,0.0,0
90000,2,1,2,29,0.0,12735.5,14502.666666666666,0
50000,2,2,1,42,0.0,43632.166666666664,1821.3333333333333,0
210000,2,1,2,29,-0.5,5507.833333333333,5470.166666666667,0
20000,2,1,2,29,0.3333333333333333,17475.333333333332,1216.6666666666667,1
200000,2,1,2,29,-1.0,10872.833333333334,10628.833333333334,0
230000,2,1,1,31,-1.1666666666666667,517.6666666666666,564.6666666666666,0
150000,2,3,1,43,-2.0,0.0,0.0,0
210000,2,2,2,28,-2.0,262.8333333333333,262.8333333333333,0
290000,2,1,1,33,-2.0,0.0,0.0,1
260000,2,3,1,34,1.3333333333333333,125580.16666666667,6330.166666666667,1
20000,2,2,1,29,1.3333333333333333,12295.666666666666,959.1666666666666,1
180000,2,3,1,47,-1.5,3252.1666666666665,3644.6666666666665,1
100000,2,6,1,29,0.0,66955.66666666667,11969.166666666666,0
280000,2,2,1,38,0.0,194297.0,6500.0,0
100000,2,2,1,41,-2.0,0.0,0.0,1
100000,2,2,1,35,-2.0,2542.1666666666665,1958.0,0
30000,2,1,2,30,0.0,13891.666666666666,3583.3333333333335,0
160000,2,2,1,44,-1.6666666666666667,204.0,0.0,1
360000,2,1,2,36,0.3333333333333333,309337.6666666667,11887.0,0
450000,2,1,2,36,-1.5,1073.5,763.1666666666666,0
380000,2,1,2,40,-0.6666666666666666,6485.833333333333,13463.666666666666,1
120000,2,2,1,42,-2.0,293.0,293.0,0
160000,2,1,1,47,0.8333333333333334,90861.16666666667,3333.3333333333335,1
50000,2,1,2,33,1.3333333333333333,29987.5,2333.3333333333335,1
170000,2,2,2,34,-0.16666666666666666,82753.66666666667,24783.5,0
350000,2,2,2,34,0.0,4371.5,6287.833333333333,0
180000,2,2,1,48,-1.1666666666666667,3298.5,3522.8333333333335,0
100000,2,1,1,38,0.0,61522.333333333336,3072.6666666666665,0
50000,2,1,2,26,-0.3333333333333333,2475.5,9529.666666666666,0
180000,2,1,2,30,-2.0,17954.0,10095.833333333334,0
150000,2,1,2,31,-1.5,-578.1666666666666,0.6666666666666666,0
300000,2,1,2,32,-2.0,4046.8333333333335,4468.833333333333,1
350000,2,1,2,33,0.0,243634.0,7038.666666666667,0
260000,2,2,1,42,0.0,29011.333333333332,2583.3333333333335,0
200000,2,2,2,27,-0.3333333333333333,7414.833333333333,5744.0,0
240000,2,2,1,27,0.0,140935.16666666666,5332.666666666667,1
150000,2,1,2,26,0.3333333333333333,59458.333333333336,2391.6666666666665,0
290000,2,2,2,26,-0.3333333333333333,44213.333333333336,18939.333333333332,0
140000,2,2,2,27,0.0,99854.16666666667,4166.666666666667,0
130000,2,1,2,29,-1.8333333333333333,10340.5,13096.0,0
180000,2,1,1,29,-1.1666666666666667,1178.6666666666667,1183.8333333333333,0
200000,2,1,2,29,-0.6666666666666666,15175.833333333334,8586.333333333334,0
230000,2,1,1,28,0.5,179313.33333333334,6588.166666666667,1
240000,2,2,2,28,1.3333333333333333,257743.5,7629.166666666667,0
170000,2,1,2,31,-2.0,1333.0,1441.8333333333333,0
120000,2,3,2,31,-1.0,513.3333333333334,513.3333333333334,0
240000,2,1,2,31,-2.0,3325.5,3256.8333333333335,0
90000,2,2,1,31,-0.16666666666666666,11254.166666666666,4700.0,0
300000,2,2,2,30,-1.8333333333333333,1323.0,2877.3333333333335,1
70000,2,3,2,30,0.16666666666666666,48844.666666666664,1248.1666666666667,0
100000,2,2,2,30,0.16666666666666666,1213.1666666666667,3851.1666666666665,0
110000,2,3,1,31,0.3333333333333333,22626.0,1704.6666666666667,0
180000,2,2,1,33,0.0,145867.33333333334,20020.5,0
500000,2,1,2,32,0.0,404975.0,14530.0,0
80000,2,3,1,32,0.6666666666666666,23578.333333333332,1333.3333333333333,0
280000,2,1,2,32,-2.0,16908.166666666668,16954.5,0
280000,2,1,2,33,-2.0,4792.5,4815.5,0
120000,2,1,1,35,-1.0,3025.8333333333335,3185.8333333333335,0
90000,2,2,1,35,-0.6666666666666666,1878.0,1010.6666666666666,0
170000,2,2,2,34,-1.0,1361.0,948.6666666666666,0
50000,2,2,2,34,0.0,25308.166666666668,1057.1666666666667,0
50000,2,3,1,34,-0.6666666666666666,6005.0,2297.1666666666665,0
230000,2,1,2,38,0.0,185413.66666666666,6676.666666666667,0
180000,2,2,3,48,-1.1666666666666667,625.1666666666666,664.8333333333334,1
40000,2,3,2,43,-0.3333333333333333,14192.666666666666,661.3333333333334,0
360000,2,2,2,42,-0.8333333333333334,13419.166666666666,8846.833333333334,0
360000,2,2,1,47,-2.0,0.0,0.0,1
170000,2,1,1,45,0.0,148867.0,5801.833333333333,0
20000,2,3,1,35,1.1666666666666667,19083.666666666668,1366.8333333333333,0
240000,2,2,1,43,-1.1666666666666667,164.83333333333334,156.0,0
100000,2,1,1,39,1.0,6128.0,1766.6666666666667,1
100000,2,1,1,43,-1.5,0.0,0.0,0
110000,2,2,2,40,0.0,86948.5,2727.6666666666665,1
420000,2,2,1,37,0.0,94238.33333333333,5340.833333333333,0
180000,2,2,1,34,2.0,97458.33333333333,4050.0,1
240000,2,2,1,37,-1.5,0.0,0.0,0
210000,2,2,1,41,-0.8333333333333334,14536.666666666666,13293.666666666666,0
30000,2,3,1,43,1.0,10380.166666666666,386.8333333333333,0
210000,2,2,1,44,0.0,42512.166666666664,2298.3333333333335,0
320000,2,1,2,30,-1.0,6896.166666666667,5796.0,0
220000,2,3,1,38,0.0,102517.5,4087.0,0
240000,2,1,2,29,-0.8333333333333334,8265.0,5187.0,0
450000,2,1,2,35,0.8333333333333334,134055.33333333334,7383.666666666667,0
500000,2,2,1,36,0.0,295501.0,33494.5,0
180000,2,2,1,44,0.0,158134.0,5850.0,0
80000,2,1,1,38,-2.0,86.16666666666667,142.66666666666666,0
50000,2,2,2,41,0.16666666666666666,325.0,130.0,1
450000,2,2,1,41,-0.6666666666666666,33036.833333333336,18334.5,0
380000,2,1,1,43,-1.0,8780.833333333334,5984.666666666667,0
50000,2,1,2,29,-2.0,99.16666666666667,200.16666666666666,0
30000,2,3,1,30,1.1666666666666667,29647.5,1827.0,0
300000,2,1,1,37,-1.0,10409.833333333334,10288.166666666666,0
340000,2,2,1,45,-2.0,19981.333333333332,19195.666666666668,0
190000,2,2,2,44,0.0,146331.0,5781.666666666667,0
